Time_Stamp,Temperature (°C),RPM,Fuel_Efficiency,Vibration_X,Vibration_Y,Vibration_Z,Torque,Power_Output (kW),Fault_Condition,Operational_Mode
12/25/2024 3:25,105.5026856,3557.073092,17.29429134,0.164453093,0.190814517,0.849630294,81.02291235,58.10780703,1,Cruising
12/25/2024 3:30,88.82585232,2501.330973,28.44482958,0.441495142,0.279036064,0.161217442,98.60075743,30.07294655,2,Cruising
12/25/2024 3:35,86.72793561,1711.331317,21.58521463,0.995055922,0.976179017,0.088886771,131.6892098,61.75783353,3,Cruising
12/25/2024 3:40,82.00030888,3153.792382,18.45457035,0.922981287,0.596246056,0.61543771,91.77360073,59.18968098,3,Cruising
12/25/2024 3:45,77.48510436,3585.787503,29.34493772,0.611571327,0.780548236,0.805429715,80.5255076,72.35449621,1,Heavy Load
12/25/2024 3:50,84.90864525,1965.240487,29.06916347,0.02166451,0.297707899,0.49681904,66.04942075,67.66987333,0,Idle
12/25/2024 3:55,87.01957659,2554.919897,27.16393406,0.619800094,0.283541376,0.566699188,50.46606344,44.54397672,0,Idle
12/25/2024 4:00,92.48806,3405.612539,19.82566216,0.254862897,0.753180144,0.483703714,182.8674738,41.39760072,3,Idle
12/25/2024 4:05,67.79418088,2106.837328,21.20120527,0.046735513,0.252112547,0.706138149,86.60414172,61.74798299,2,Idle
12/25/2024 4:10,75.50977414,1295.118528,19.60588496,0.004773134,0.848512758,0.133015358,60.9668223,61.32225532,0,Cruising
12/25/2024 4:15,117.9917448,1898.035133,20.12713951,0.224179571,0.141070276,0.185618579,82.65740497,95.38731774,0,Heavy Load
12/25/2024 4:20,80.03443898,1948.838762,26.77199958,0.453669014,0.535114084,0.776067086,131.8651721,20.56338247,1,Heavy Load
12/25/2024 4:25,87.53033412,1964.348823,27.74812334,0.833816476,0.139314977,0.224015074,71.47032328,90.47130894,3,Heavy Load
12/25/2024 4:30,101.2742956,3692.70329,16.89977442,0.921001338,0.969518139,0.841688402,69.21924177,84.24901315,0,Cruising
12/25/2024 4:35,72.58307095,1555.24229,27.97291051,0.550888437,0.261099094,0.958772575,86.75947217,51.64382705,0,Idle
12/25/2024 4:40,113.3838935,2679.923905,18.37493087,0.634824685,0.060021249,0.093318563,54.12600611,71.45381047,3,Cruising
12/25/2024 4:45,88.88892264,2934.706914,20.99788796,0.125130682,0.873294122,0.75219056,117.8648195,25.03539598,1,Idle
12/25/2024 4:50,66.79553872,3828.763958,27.63380791,0.914910476,0.647929033,0.858051286,121.1778051,62.18859225,0,Idle
12/25/2024 4:55,86.57830951,2571.424452,28.38526182,0.802530713,0.651374636,0.135607595,126.8763902,80.49556643,1,Cruising
12/25/2024 5:00,96.47049623,3495.533013,27.67183823,0.188625199,0.095001448,0.26641454,84.94609067,32.6401368,1,Heavy Load
12/25/2024 5:05,97.43962014,1724.335834,24.39201396,0.356673765,0.726937163,0.431999691,157.6544588,37.34524176,3,Cruising
12/25/2024 5:10,114.4832246,1494.814833,19.45714698,0.051729236,0.433360984,0.300857757,54.57726038,85.1621781,0,Cruising
12/25/2024 5:15,90.88905393,2023.173425,21.56241756,0.024304001,0.200921928,0.941832825,172.4436097,53.47887129,0,Idle
12/25/2024 5:20,116.3587916,3529.614533,20.18953698,0.551017866,0.578488317,0.234775051,53.7595415,46.01129926,2,Heavy Load
12/25/2024 5:25,118.9551391,1551.301969,26.88659803,0.693105687,0.188095281,0.107749447,199.7709038,30.22528029,1,Cruising
12/25/2024 5:30,82.91381781,2562.643701,15.83418506,0.243999343,0.255907631,0.822763439,128.8136681,62.6408486,0,Heavy Load
12/25/2024 5:35,108.202481,2709.958093,29.11098782,0.899934725,0.884029472,0.283845243,149.0287145,54.29367387,3,Cruising
12/25/2024 5:40,109.5875329,1359.392396,27.65868066,0.424644778,0.482305825,0.075298713,175.1473787,62.93445353,1,Heavy Load
12/25/2024 5:45,112.025928,3170.579594,28.14752206,0.996261993,0.97404954,0.488795237,157.1858611,28.46723981,1,Cruising
12/25/2024 5:50,70.83082509,1367.347729,19.58282074,0.635590567,0.526605796,0.70149938,62.64379123,64.69640358,0,Cruising
12/25/2024 5:55,68.5957535,3854.94839,16.34284081,0.065562952,0.825307611,0.28259445,89.13706981,28.88904213,2,Heavy Load
12/25/2024 6:00,68.54635669,2950.493975,29.25260967,0.463248845,0.510500187,0.516610519,100.761804,55.64357656,3,Idle
12/25/2024 6:05,99.85814392,1485.658326,29.26301813,0.872302333,0.654387845,0.587962583,100.9650242,92.06508515,3,Idle
12/25/2024 6:10,118.6458154,2995.669789,27.30241758,0.294127683,0.103562646,0.597725237,63.71940365,82.14990762,1,Heavy Load
12/25/2024 6:15,83.20367093,2954.996193,25.19348621,0.625590019,0.545068887,0.28573194,83.20522496,82.85722818,1,Idle
12/25/2024 6:20,79.81365282,3084.744896,19.83381,0.466543083,0.644684092,0.504063888,55.468825,70.4687835,2,Heavy Load
12/25/2024 6:25,107.1068324,3541.562651,28.1555392,0.471053698,0.460553548,0.963022063,67.70127476,86.53740455,3,Cruising
12/25/2024 6:30,92.84691522,2112.753443,23.3316821,0.467299538,0.312857685,0.13992917,56.02082634,35.54007537,0,Heavy Load
12/25/2024 6:35,96.63435464,1980.862536,18.44816285,0.438532358,0.995868885,0.205817852,189.5005904,47.45810219,0,Heavy Load
12/25/2024 6:40,78.88827431,1791.850242,26.66472279,0.768765078,0.280022398,0.851867412,116.363473,54.66322278,3,Cruising
12/25/2024 6:45,119.9821914,3759.962917,18.8771082,0.022133733,0.165447062,0.189796681,109.1220877,94.80547759,1,Idle
12/25/2024 6:50,112.7808467,3060.490215,22.84640515,0.83415371,0.635782623,0.53590574,126.7337747,98.74522445,3,Idle
12/25/2024 6:55,114.4493143,3761.781137,28.50818897,0.939735695,0.257647096,0.543055411,188.7269069,25.17919762,0,Heavy Load
12/25/2024 7:00,74.11344797,2984.564327,20.57716322,0.631642985,0.118631276,0.690954638,152.2103896,68.88211856,1,Cruising
12/25/2024 7:05,117.8959055,2314.745471,27.29004028,0.601812296,0.604863043,0.149484941,69.40183735,49.02289868,1,Cruising
12/25/2024 7:10,113.6835545,1813.381906,21.69744894,0.691444308,0.552747731,0.431126593,100.9819854,55.47302179,3,Idle
12/25/2024 7:15,114.6928437,3186.1465,23.19811124,0.612818243,0.264689609,0.570874337,121.8755731,90.19826896,0,Idle
12/25/2024 7:20,101.9393454,2141.53176,29.3183564,0.225847693,0.985704893,0.986585339,85.33929752,61.90338299,0,Heavy Load
12/25/2024 7:25,81.58076149,1706.417845,21.33699889,0.598834633,0.576199653,0.778214691,73.42443748,59.66342973,2,Cruising
12/25/2024 7:30,85.01087387,1459.139661,25.35289063,0.491264538,0.908403193,0.714804979,171.2375763,82.04473166,3,Heavy Load
12/25/2024 7:35,87.24773559,1486.269808,24.73724682,0.754666947,0.322428121,0.004391142,190.1529156,57.65849361,0,Idle
12/25/2024 7:40,106.1696958,3347.818693,22.29612989,0.682327599,0.829161301,0.522548988,140.2107261,64.24711979,2,Cruising
12/25/2024 7:45,74.90582067,3130.990345,19.17428193,0.03707762,0.527730754,0.139533208,167.9399402,24.26568033,1,Cruising
12/25/2024 7:50,91.30833344,1636.058308,16.03748796,0.458091763,0.815014883,0.064263532,69.31776062,58.5121002,0,Idle
12/25/2024 7:55,68.97376938,3444.949901,27.75114459,0.896757981,0.430967222,0.225965499,114.1459844,67.73889145,1,Heavy Load
12/25/2024 8:00,119.8985691,2346.059191,17.11780384,0.397786765,0.356077887,0.151703764,85.67821162,29.23825279,0,Idle
12/25/2024 8:05,93.95875747,2292.932409,17.63576691,0.997343935,0.171599677,0.270855547,186.9106202,83.02672164,2,Idle
12/25/2024 8:10,73.38368493,1530.760855,15.09801596,0.476985718,0.40174258,0.072467487,178.0233908,54.76711507,0,Idle
12/25/2024 8:15,66.85710825,3960.206184,18.04391388,0.539320333,0.97216586,0.652882116,122.5350068,63.51713199,0,Heavy Load
12/25/2024 8:20,91.27168266,2170.852748,16.03793123,0.994512057,0.450057814,0.798566105,187.748888,76.28134638,0,Cruising
12/25/2024 8:25,108.1306546,2411.726962,29.5794205,0.225768441,0.027860661,0.512636503,103.836477,66.52080629,0,Heavy Load
12/25/2024 8:30,90.48986685,3118.013722,23.6899408,0.163500402,0.608301333,0.989712176,174.0601435,24.32739628,2,Cruising
12/25/2024 8:35,96.41215,1995.162689,18.32467399,0.885474333,0.914771085,0.130793514,111.8092495,34.03304619,1,Heavy Load
12/25/2024 8:40,95.1338504,1424.387177,24.76825411,0.433974182,0.451884461,0.043427326,78.81766913,41.85771775,1,Heavy Load
12/25/2024 8:45,94.88648676,3190.577371,16.30815357,0.141774882,0.014277416,0.88891131,102.7275337,42.14038189,0,Heavy Load
12/25/2024 8:50,73.43535742,2792.206779,27.75146696,0.712925826,0.533444119,0.373488114,76.62987864,52.34874334,1,Heavy Load
12/25/2024 8:55,119.8428568,1978.55484,28.13704134,0.912211514,0.904008968,0.372472469,192.5914449,82.79686958,1,Heavy Load
12/25/2024 9:00,70.35175476,1811.120285,21.8576894,0.150629776,0.375664003,0.296497195,120.0254518,30.01069284,1,Idle
12/25/2024 9:05,89.46999312,1636.423824,15.89417088,0.314770962,0.840527144,0.066257233,187.6734053,69.13921805,1,Cruising
12/25/2024 9:10,109.5569526,1337.934055,23.1784839,0.247014868,0.394634755,0.981555907,103.0486398,23.36168605,2,Cruising
12/25/2024 9:15,79.31413943,2374.367237,29.19143176,0.29809809,0.691870755,0.420800875,194.2975504,36.55312297,2,Idle
12/25/2024 9:20,68.453131,3583.459654,23.01004484,0.812294957,0.091143436,0.804862644,128.3901594,53.00350872,0,Cruising
12/25/2024 9:25,63.80724792,3012.827598,16.95406547,0.668491857,0.467146821,0.997064765,117.1907466,54.40602242,1,Cruising
12/25/2024 9:30,109.4956041,2258.118923,21.22796419,0.469971282,0.316936174,0.646166333,198.7984406,47.7615583,0,Idle
12/25/2024 9:35,81.81910767,3098.595621,27.77509929,0.446846616,0.00938714,0.531066018,53.03858969,42.45703659,1,Cruising
12/25/2024 9:40,92.27847083,1363.275764,23.61705184,0.299984095,0.801326531,0.199009214,107.8706397,42.3423328,2,Idle
12/25/2024 9:45,92.46607214,1275.917614,22.90592902,0.572645152,0.230772607,0.324194365,113.5205642,48.26240235,0,Cruising
12/25/2024 9:50,60.67880759,2606.270963,21.19242872,0.863734916,0.353803522,0.20618692,143.0791386,62.12665732,2,Heavy Load
12/25/2024 9:55,88.84191255,1213.107596,16.48819182,0.12499536,0.133821671,0.389121012,106.9800532,52.59042776,2,Cruising
12/25/2024 10:00,93.54028413,3586.410066,20.06575821,0.279637368,0.642235076,0.754605886,168.4373205,58.78808452,0,Idle
12/25/2024 10:05,110.6177465,2899.399799,24.76463644,0.091451731,0.981058709,0.882976555,132.8224756,50.12776031,0,Heavy Load
12/25/2024 10:10,65.95008621,2460.104976,29.12836273,0.613894229,0.396371346,0.588030671,73.40386624,85.69030559,0,Idle
12/25/2024 10:15,79.5202965,2509.885829,26.21607201,0.81642885,0.303994048,0.982698109,192.4538559,20.73508456,0,Idle
12/25/2024 10:20,91.24537593,2080.901175,26.13480288,0.73142015,0.623780515,0.079818637,144.4658612,90.63327174,3,Cruising
12/25/2024 10:25,117.5750784,2251.519581,29.12141698,0.576607782,0.303969465,0.209917444,171.4538841,54.03503221,1,Idle
12/25/2024 10:30,117.3988245,1325.745806,24.07933065,0.548928245,0.268455015,0.255554668,103.1642365,86.42193452,0,Idle
12/25/2024 10:35,113.989642,2881.429956,26.46307229,0.074317222,0.131415444,0.834199663,80.26570124,57.45748306,0,Cruising
12/25/2024 10:40,84.09482039,1140.373409,22.68272714,0.025934568,0.34785832,0.286378667,51.2623835,95.01048832,1,Cruising
12/25/2024 10:45,103.6920774,2805.718892,18.99291483,0.083073724,0.302648085,0.594088118,83.33470304,33.31908971,3,Idle
12/25/2024 10:50,113.1871879,2282.039016,23.92515585,0.032376515,0.171964773,0.652393098,71.69464642,86.89296038,2,Cruising
12/25/2024 10:55,81.42039334,2355.408992,16.32229408,0.607360543,0.737703852,0.632608069,113.8417988,43.13311102,1,Heavy Load
12/25/2024 11:00,115.6836709,1152.553965,22.06475785,0.739749971,0.521992557,0.959617672,191.6269004,73.97893345,2,Heavy Load
12/25/2024 11:05,76.82982131,1518.252157,27.74253698,0.569623346,0.203518335,0.830053702,155.1109144,86.26049324,1,Idle
12/25/2024 11:10,76.72878065,2469.878595,29.90175388,0.429825245,0.731164515,0.559692943,75.44545449,96.72793037,0,Idle
12/25/2024 11:15,101.9071392,2692.343057,21.96174986,0.26059752,0.622045824,0.400659423,180.8294205,97.7617653,3,Idle
12/25/2024 11:20,70.00821861,1944.741806,25.52320889,0.796562198,0.824156073,0.134303598,132.6781095,88.49888925,1,Cruising
12/25/2024 11:25,107.2535109,2907.297473,18.40982238,0.545140805,0.357211709,0.588573617,195.4638394,30.7021298,0,Heavy Load
12/25/2024 11:30,94.92794337,3039.82921,19.52580509,0.195790795,0.546332618,0.354747774,50.51730738,43.33983788,0,Heavy Load
12/25/2024 11:35,85.86909144,2677.59974,24.65818296,0.53773561,0.753849103,0.369658472,189.7207729,82.90384409,2,Heavy Load
12/25/2024 11:40,117.1106265,2746.403101,17.53177238,0.066007232,0.598928533,0.097408652,160.0903267,42.83803833,2,Idle
12/25/2024 11:45,105.8003538,1170.664591,17.9163713,0.415670456,0.405129581,0.721746783,119.8983535,85.56631252,2,Idle
12/25/2024 11:50,97.36096422,1760.069676,27.03689799,0.246277245,0.466122255,0.988537174,57.33265192,29.07632122,3,Cruising
12/25/2024 11:55,95.07564065,3758.528382,24.90876139,0.008464603,0.72990743,0.451370002,79.82845891,60.06458974,1,Idle
12/25/2024 12:00,103.3662033,3887.179794,26.84120714,0.85680978,0.292350974,0.120601042,192.1332608,86.78174518,3,Idle
12/25/2024 12:05,92.37110488,3364.975869,28.09184376,0.906823937,0.781124425,0.766293545,169.9630835,79.07316185,1,Idle
12/25/2024 12:10,77.57477759,1737.658438,20.88042529,0.427341814,0.929925625,0.596482909,144.5644011,48.63525377,0,Idle
12/25/2024 12:15,94.87312425,2619.058465,28.78348294,0.640810608,0.403066898,0.701794339,177.4794387,88.93237694,2,Cruising
12/25/2024 12:20,104.0002984,1671.490926,18.08390834,0.30129271,0.467769336,0.711369657,124.4267879,27.22074273,0,Cruising
12/25/2024 12:25,72.06902813,1868.982034,18.95141683,0.966376024,0.030194429,0.900007111,87.74468297,50.38981413,3,Cruising
12/25/2024 12:30,113.7634511,1533.564917,25.388404,0.546406984,0.936097925,0.982019272,161.016026,91.87469236,2,Idle
12/25/2024 12:35,72.26335665,3825.690118,16.04716218,0.417702649,0.743082254,0.748164278,114.8094758,34.43342071,3,Heavy Load
12/25/2024 12:40,81.92922866,1702.385851,16.27520627,0.35938839,0.758213255,0.29705598,104.0611181,22.09840356,0,Idle
12/25/2024 12:45,92.35433565,1445.155306,29.89985765,0.119908832,0.566817523,0.027260824,182.407514,94.77486503,0,Heavy Load
12/25/2024 12:50,119.9428067,2933.476837,16.83981709,0.071753275,0.209822572,0.162496814,168.0975392,57.36316777,3,Idle
12/25/2024 12:55,105.9196718,1877.168471,15.28811729,0.239213672,0.05081327,0.899323828,159.1195901,21.9125339,1,Idle
12/25/2024 13:00,90.66672551,1151.27824,20.71452137,0.383064548,0.593800634,0.881993259,187.2332205,89.67718438,0,Heavy Load
12/25/2024 13:05,109.4686941,2684.135686,19.57325906,0.12943523,0.334842346,0.340441353,119.613507,67.10060357,2,Idle
12/25/2024 13:10,63.52869574,2499.497378,19.12920716,0.827702025,0.698876415,0.491916698,106.6254674,77.96295795,1,Idle
12/25/2024 13:15,119.2382617,2532.304323,26.75866162,0.602495334,0.138466241,0.436984206,195.4343399,39.61389023,2,Idle
12/25/2024 13:20,75.54445227,1104.063077,23.64463777,0.026767795,0.399581013,0.484715032,84.21543957,48.59205853,0,Cruising
12/25/2024 13:25,116.7350563,3742.763425,24.05192195,0.338748786,0.117176299,0.700512154,75.41776025,71.15456979,1,Idle
12/25/2024 13:30,88.09249889,2115.529498,17.52701281,0.860719057,0.671442286,0.924964496,84.40183878,78.03307451,3,Cruising
12/25/2024 13:35,69.82413512,3302.935559,16.68571837,0.78160579,0.36355896,0.340711223,58.34654252,46.80547183,3,Heavy Load
12/25/2024 13:40,111.4712742,1452.272088,20.24468774,0.764620526,0.106116458,0.360963362,187.9952779,89.15172441,1,Cruising
12/25/2024 13:45,60.82706628,1744.876739,20.15777353,0.30256454,0.275515504,0.940894044,184.9414997,64.2735753,2,Heavy Load
12/25/2024 13:50,70.23991309,1857.914613,25.55661718,0.215327327,0.491554862,0.287800172,163.7272334,35.6052341,0,Heavy Load
12/25/2024 13:55,89.66667705,1563.462882,25.46224266,0.866778243,0.775925571,0.360615953,144.8032909,31.46164328,1,Heavy Load
12/25/2024 14:00,89.27914021,1209.299071,18.94497969,0.988323872,0.431108192,0.280609455,116.4868116,41.85523079,3,Idle
12/25/2024 14:05,87.12036626,3933.383787,25.1589041,0.72908422,0.056577823,0.850362048,53.4978864,61.4372765,2,Heavy Load
12/25/2024 14:10,101.9408363,3316.581924,25.45158244,0.098721097,0.350858433,0.373699383,124.9693994,73.24466045,0,Cruising
12/25/2024 14:15,68.56960423,3652.59865,26.60436917,0.33915973,0.250461398,0.283344271,131.8403373,58.56448886,3,Idle
12/25/2024 14:20,103.2379281,2980.966594,27.25822616,0.594712326,0.402187253,0.514661337,198.5382218,93.66893562,1,Heavy Load
12/25/2024 14:25,112.9606741,1297.300437,21.64901704,0.891335735,0.804970429,0.116436564,188.3247095,72.5055607,1,Idle
12/25/2024 14:30,60.01311842,3950.833557,16.39634039,0.310431701,0.740664664,0.720470621,157.8295167,66.2703584,1,Idle
12/25/2024 14:35,77.50714658,2624.065527,27.72723959,0.910234654,0.729614809,0.466167989,162.1737113,21.5053479,1,Idle
12/25/2024 14:40,79.56367497,1406.196014,18.85576565,0.449334861,0.061420121,0.89549623,121.1872231,78.2819611,3,Idle
12/25/2024 14:45,110.6595276,1399.355644,18.73790092,0.622095636,0.853443297,0.101521342,162.5214954,97.16332661,1,Cruising
12/25/2024 14:50,116.9475606,3873.746583,25.08736594,0.348531808,0.107158719,0.572637397,61.97366126,85.50638191,2,Cruising
12/25/2024 14:55,116.582857,3668.889541,20.54838634,0.272458771,0.642687066,0.501789109,89.39423821,75.81546085,0,Cruising
12/25/2024 15:00,82.40868058,3781.093653,27.34847041,0.902508998,0.359779418,0.780191871,65.4922233,59.59311661,0,Cruising
12/25/2024 15:05,93.54488005,2178.199791,15.90938881,0.57423923,0.034199938,0.220210197,110.2860435,30.86727154,0,Cruising
12/25/2024 15:10,95.27125822,1053.572108,18.33759535,0.180623383,0.149235423,0.42937322,172.1845042,65.02485621,2,Heavy Load
12/25/2024 15:15,103.5961237,1373.531624,19.58609257,0.318910493,0.76760523,0.814097485,168.0651876,36.9000933,1,Cruising
12/25/2024 15:20,76.06627274,3045.157489,28.44851686,0.282107674,0.233448863,0.698789783,154.1976528,26.58887102,2,Heavy Load
12/25/2024 15:25,61.08129872,3346.929388,15.79716591,0.17508967,0.760773642,0.219840605,77.69669349,65.41459002,0,Idle
12/25/2024 15:30,86.48388901,2498.346876,26.31836501,0.024622258,0.570436185,0.923493534,65.47453347,70.7483933,1,Heavy Load
12/25/2024 15:35,79.80707022,2257.328987,26.08747472,0.871704657,0.963710025,0.953771728,53.68056468,46.45291561,1,Idle
12/25/2024 15:40,92.22644092,3479.812789,15.83460338,0.535095761,0.386899092,0.709121682,197.9997745,94.85356871,1,Heavy Load
12/25/2024 15:45,87.61097632,3425.997632,28.48256294,0.150690701,0.407093418,0.480184156,93.47170676,22.6380991,0,Idle
12/25/2024 15:50,89.46598252,3356.450031,16.98898251,0.570884829,0.142932007,0.961480278,174.1012188,88.61117426,0,Idle
12/25/2024 15:55,82.99933699,3273.414615,15.4290819,0.533512204,0.270620287,0.882066181,129.3020137,64.71711507,1,Cruising
12/25/2024 16:00,97.36407752,1638.633308,21.07946121,0.417719413,0.85744677,0.713730172,115.4982579,49.403361,3,Cruising
12/25/2024 16:05,104.1290491,1586.45368,15.8980845,0.716080102,0.339097516,0.232290451,124.0867745,54.72528472,2,Cruising
12/25/2024 16:10,115.4298186,2242.243785,16.76645367,0.246592026,0.394786981,0.075563778,77.00115397,58.91202354,2,Cruising
12/25/2024 16:15,85.42514799,3181.106422,27.38152719,0.666747018,0.912802468,0.096338336,144.8458074,87.57014408,3,Heavy Load
12/25/2024 16:20,117.7390303,3441.534777,22.4283929,0.72145484,0.077748181,0.233845869,164.574761,25.87131491,0,Heavy Load
12/25/2024 16:25,67.96119504,3741.806883,17.31671345,0.085593032,0.935776471,0.650964539,102.0626661,86.5547461,2,Cruising
12/25/2024 16:30,115.5868701,3716.573528,18.63569739,0.984537517,0.687120426,0.4327613,85.75521224,78.05455337,0,Idle
12/25/2024 16:35,115.994238,3587.443115,21.7281256,0.717620612,0.400554544,0.095926234,101.1458789,33.8917111,2,Idle
12/25/2024 16:40,62.58001659,3007.019025,24.31378055,0.118693122,0.910729039,0.835383434,155.8771842,76.34806864,3,Heavy Load
12/25/2024 16:45,102.0088294,1000.737383,24.070171,0.95134929,0.174875421,0.676383706,194.894886,63.00141913,3,Cruising
12/25/2024 16:50,113.5088947,3995.148521,16.88095862,0.883550437,0.33867365,0.878170575,160.1905292,96.88940763,1,Idle
12/25/2024 16:55,72.85291749,2037.648168,17.04445353,0.103597287,0.94171713,0.321040658,74.61661718,44.06272516,3,Idle
12/25/2024 17:00,63.53835783,1956.429461,29.80946528,0.595095044,0.484340731,0.5139089,140.063833,99.45346306,0,Heavy Load
12/25/2024 17:05,119.2548711,3261.850171,15.58296801,0.00627154,0.228223615,0.999384001,136.0523316,35.6957185,0,Heavy Load
12/25/2024 17:10,76.31432794,2699.852658,21.37012369,0.381256843,0.979614823,0.099022812,100.6782785,64.72740287,1,Cruising
12/25/2024 17:15,119.9100877,3604.152064,25.78861309,0.600295952,0.203645574,0.043785011,85.19351973,75.47873999,0,Idle
12/25/2024 17:20,77.91936993,3463.597628,26.23277046,0.01772044,0.771193796,0.323342543,146.6258562,67.53349723,2,Idle
12/25/2024 17:25,85.5767827,3384.33847,16.53847711,0.049279516,0.084984531,0.839467599,198.0654415,43.94420466,1,Cruising
12/25/2024 17:30,112.13823,3996.039482,17.37585351,0.044431312,0.914155963,0.996942363,60.09911331,44.56683423,1,Cruising
12/25/2024 17:35,100.1339769,1244.127115,24.36710621,0.893213279,0.752572665,0.563159931,110.407771,21.77982509,2,Cruising
12/25/2024 17:40,117.1318946,3133.606024,25.23785488,0.356564407,0.580455128,0.875490038,110.2309553,79.08212708,2,Idle
12/25/2024 17:45,102.3688294,3101.320398,21.11029764,0.799730994,0.771665013,0.527195315,168.9908771,82.13396242,3,Cruising
12/25/2024 17:50,62.51705348,2393.25572,16.59792906,0.262672521,0.467570374,0.497012087,101.5350755,58.16619666,2,Heavy Load
12/25/2024 17:55,63.1420303,3856.523585,20.96809273,0.313560294,0.590494471,0.05980169,51.65504768,35.29265671,2,Idle
12/25/2024 18:00,65.1569911,3991.186241,16.31184489,0.633941802,0.870790647,0.017284164,63.58243352,59.41336777,0,Cruising
12/25/2024 18:05,94.30173743,1216.590807,23.70508834,0.128065997,0.699863459,0.19137527,165.4310477,26.62426903,3,Cruising
12/25/2024 18:10,73.990323,3292.189743,22.24585473,0.360921715,0.302732655,0.43351734,151.8105418,59.35883895,0,Heavy Load
12/25/2024 18:15,73.71374274,1170.317008,19.79081047,0.270438027,0.553227783,0.714317049,156.6183754,66.50097532,3,Idle
12/25/2024 18:20,73.46003998,1229.812976,21.40476744,0.115936819,0.64564532,0.811704363,71.02201595,67.18574348,1,Heavy Load
12/25/2024 18:25,93.64444874,2803.703435,21.90452291,0.481693574,0.644495303,0.823261492,71.648833,29.62537571,2,Idle
12/25/2024 18:30,84.90989553,1718.656173,15.41422672,0.418942029,0.115123533,0.2596288,55.84333613,35.33489844,3,Cruising
12/25/2024 18:35,91.37861384,2036.145921,20.7606718,0.143930586,0.614515405,0.470339914,82.44415718,65.21612712,0,Idle
12/25/2024 18:40,111.3366787,1822.73224,26.47558628,0.434673997,0.855885658,0.916994009,152.8925761,31.06464166,0,Idle
12/25/2024 18:45,81.49737583,1250.562496,19.02642638,0.677605172,0.59769867,0.540138589,99.62084066,70.45308587,1,Heavy Load
12/25/2024 18:50,71.77293199,1520.837721,26.66248375,0.493414595,0.353333588,0.033416233,140.3451253,70.06864005,1,Idle
12/25/2024 18:55,105.0256468,3099.243337,22.31157167,0.336302612,0.789819786,0.7536491,158.9989137,20.16518677,1,Idle
12/25/2024 19:00,84.24604402,2115.277941,15.57680175,0.863015557,0.128273154,0.983855675,121.0476392,20.77370471,0,Cruising
12/25/2024 19:05,81.35466406,2816.379247,18.44260821,0.390396458,0.526677031,0.556406541,116.4109392,42.98358243,0,Heavy Load
12/25/2024 19:10,83.69771748,1976.892874,16.82227115,0.609185092,0.021490244,0.299857822,67.86641922,52.24536936,1,Idle
12/25/2024 19:15,97.53287015,1212.500412,23.15261535,0.514268348,0.846624753,0.317483001,189.5097312,86.66257286,3,Cruising
12/25/2024 19:20,68.59514432,3884.670467,21.25765502,0.188794298,0.384390691,0.458826472,74.18501951,21.7940111,1,Heavy Load
12/25/2024 19:25,116.0000293,1572.602278,28.14952613,0.657427714,0.403884036,0.338440477,166.8308146,21.79600471,0,Cruising
12/25/2024 19:30,89.03690875,2391.755442,18.99213416,0.771014974,0.523929068,0.482315707,169.7024285,98.86517654,3,Idle
12/25/2024 19:35,87.63607125,2093.798235,24.63161992,0.879324407,0.134254989,0.161758544,188.5335797,29.10780711,2,Heavy Load
12/25/2024 19:40,111.0988518,1762.442408,23.05571327,0.198407022,0.371788204,0.254844929,124.8853299,44.13132573,2,Heavy Load
12/25/2024 19:45,105.3906696,3470.885494,25.89869347,0.420093824,0.206045397,0.695095229,116.4029128,75.59701645,0,Cruising
12/25/2024 19:50,96.91504653,2204.905731,27.19555958,0.070110252,0.506449333,0.391510102,133.6683045,42.71791877,1,Idle
12/25/2024 19:55,109.6972639,3062.27352,22.45236991,0.881024472,0.853121848,0.726658918,177.4757681,60.26552893,2,Heavy Load
12/25/2024 20:00,78.85509718,1879.476181,16.09933138,0.813658298,0.945901749,0.197168539,196.3986485,66.87418384,3,Heavy Load
12/25/2024 20:05,112.9054195,2848.657957,29.195856,0.483069563,0.455594586,0.48249518,114.3280648,43.99176453,1,Heavy Load
12/25/2024 20:10,106.2717732,2979.883162,18.91616041,0.726793277,0.855181232,0.878612948,120.5930037,25.43717624,1,Idle
12/25/2024 20:15,98.81466591,2921.104601,16.41439072,0.911300292,0.145480609,0.601927156,158.0918617,80.93442422,3,Heavy Load
12/25/2024 20:20,96.70527529,3319.552188,25.37967065,0.547748008,0.557077038,0.524581405,124.7222738,71.30368697,1,Idle
12/25/2024 20:25,85.45574974,2940.048681,22.91412381,0.425684399,0.717385244,0.629658165,167.6159639,51.70076549,2,Cruising
12/25/2024 20:30,110.6941383,3561.768966,29.44659768,0.627235871,0.519097399,0.217975805,72.77606599,73.01936333,0,Idle
12/25/2024 20:35,99.79120245,1382.513905,16.13957959,0.019779812,0.5514839,0.3701044,84.27790689,95.24908586,0,Heavy Load
12/25/2024 20:40,77.55451227,1136.520003,28.20450501,0.93222898,0.573180298,0.70488878,166.9351767,28.32656043,3,Cruising
12/25/2024 20:45,102.7596596,2158.62397,22.90390987,0.245871223,0.18896259,0.398952294,111.1621667,65.05628764,0,Idle
12/25/2024 20:50,97.97759371,2426.936985,28.54201117,0.240848844,0.662405466,0.297000072,128.9594025,33.55676149,0,Cruising
